zip,count,dollars,latitude,longitude
89403,1,10,39.2806,-119.5287
89406,1,10,39.4703,-118.7861
89413,3,100,39.0509,-119.9428
89423,4,130,39.0218,-119.7314
89431,6,620,39.5473,-119.7556
89434,4,75,39.5502,-119.7178
89436,8,185,39.6269,-119.7081
89439,1,10,39.5165,-119.9833
89441,1,10,39.6582,-119.6954
89444,1,50,38.8447,-119.3523
89445,1,25,40.9664,-117.7467
89448,1,50,39.0204,-119.9114
89450,2,45,39.2564,-119.9464
89451,2,150,39.2564,-119.9521
89460,1,10,38.9166,-119.7272
89501,1,5,39.5268,-119.8113
89502,7,290,39.4972,-119.7764
89503,8,160,39.5354,-119.8374
89506,3,153,39.6412,-119.8735
89508,1,10,39.6781,-119.9383
89509,8,795,39.498000000000005,-119.8239
89510,1,10,39.7699,-119.6027
89511,9,385,39.4151,-119.7668
89512,3,75,39.5483,-119.7957
89519,4,1095,39.4814,-119.8591
89521,3,105,39.3809,-119.6859
89523,9,465,39.5249,-119.9031
89701,8,175,39.1507,-119.7459
89702,1,10,39.1355,-119.7588
89703,13,580,39.1704,-119.7782
89706,2,110,39.2025,-119.7526
89801,1,50,40.9056,-115.5344
90001,2,30,33.9731,-118.2479
90004,24,3800,34.0762,-118.3029
90005,7,835,34.0585,-118.3012
90006,3,150,34.0493,-118.2917
90007,4,80,34.0294,-118.2871
90008,2,150,34.0116,-118.3411
90010,1,25,34.0606,-118.3027
90011,1,35,34.0079,-118.2582
90012,9,1525,34.0614,-118.2385
90013,16,1105,34.0448,-118.2434
90014,9,590,34.0443,-118.2509
90015,8,605,34.0434,-118.2716
90016,4,160,34.0298,-118.3528
90017,5,875,34.0559,-118.2666
90018,10,590,34.029,-118.3152
90019,12,630,34.0482,-118.3343
90020,2,60,34.0665,-118.3022
90021,3,250,34.0333,-118.2447
90024,46,8935,34.0637,-118.4408
90025,65,4857,34.0447,-118.4487
90026,69,4065,34.0766,-118.2646
90027,61,2095,34.104,-118.2925
90028,26,735,34.1005,-118.3254
90029,17,575,34.09,-118.2944
90031,8,115,34.0783,-118.2113
90032,3,700,34.0818,-118.1753
90033,1,25,34.0487,-118.2084
90034,65,2830,34.029,-118.4005
90035,19,1615,34.0531,-118.3806
90036,35,3773,34.0699,-118.3492
90038,15,835,34.0898,-118.3215
90039,40,2520,34.1121,-118.2594
90041,22,1033,34.1339,-118.2082
90042,32,1780,34.1145,-118.1929
90043,3,60,33.9871,-118.3321
90045,18,1218,33.9631,-118.3941
90046,44,2332,34.1074,-118.3652
90047,1,10,33.9569,-118.3073
90048,17,3325,34.0737,-118.37200000000001
90049,40,5035,34.066,-118.47399999999999
90050,1,50,33.7866,-118.2987
90057,2,60,34.0622,-118.2763
90063,3,125,34.0451,-118.1859
90064,34,3060,34.0353,-118.4259
90065,36,4500,34.1073,-118.2266
90066,66,3316,34.003,-118.4298
90067,3,250,34.0551,-118.4095
90068,25,5985,34.1156,-118.3305
90069,18,1290,34.0906,-118.3788
90070,1,25,33.7866,-118.2987
90075,1,40,33.7866,-118.2987
90077,8,385,34.1112,-118.4502
90078,1,25,33.7866,-118.2987
90086,1,100,33.7866,-118.2987
90089,1,25,33.7866,-118.2987
90093,2,250,33.7866,-118.2987
90094,4,610,33.9754,-118.417
90139,1,35,,
90201,3,60,33.9767,-118.1689
90210,9,1700,34.0901,-118.4065
90211,5,230,34.0652,-118.383
90212,8,635,34.0619,-118.3995
90222,1,25,33.9099,-118.2357
90230,23,1550,33.9949,-118.3991
90232,15,820,34.0168,-118.3973
90241,5,175,33.9416,-118.1306
90242,7,410,33.9218,-118.1395
90245,10,900,33.9243,-118.4119
90247,1,10,33.8925,-118.2961
90248,1,10,33.8766,-118.2835
90249,1,25,33.8998,-118.3199
90250,4,534,33.9143,-118.3493
90254,16,1970,33.8643,-118.3955
90260,4,125,33.8879,-118.351
90265,24,2814,34.0402,-118.7351
90266,23,2038,33.8896,-118.3996
90267,2,150,33.7866,-118.2987
90270,1,10,33.989000000000004,-118.1877
90272,25,1619,34.0787,-118.5422
90274,4,460,33.7866,-118.2987
90275,9,1658,33.7515,-118.367
90277,19,1100,33.8307,-118.3832
90278,21,975,33.8707,-118.3715
90280,2,35,33.9462,-118.2013
90290,16,980,34.1076,-118.6023
90291,56,7905,33.9938,-118.4635
90292,33,8140,33.9779,-118.4525
90293,8,160,33.9577,-118.4373
90294,1,100,33.7866,-118.2987
90301,1,100,33.955,-118.3556
90302,4,575,33.9745,-118.3548
90401,16,835,34.0176,-118.4907
90402,8,1005,34.0349,-118.50299999999999
90403,43,9270,34.0287,-118.4924
90404,32,1568,34.0268,-118.4733
90405,55,3335,34.01,-118.4717
90501,2,70,33.8268,-118.3118
90502,4,650,33.8286,-118.292
90503,5,210,33.8397,-118.3542
90504,4,210,33.8708,-118.3295
90505,6,390,33.8106,-118.3507
90601,2,35,34.0011,-118.0371
90602,3,170,33.9693,-118.0337
90603,7,175,33.9432,-117.9927
90620,2,15,33.8439,-118.008
90621,2,120,33.8772,-117.9893
90623,3,55,33.8491,-118.0398
90630,10,855,33.8181,-118.0357
90631,8,325,33.9331,-117.9494
90640,6,240,34.0133,-118.113
90650,6,315,33.9056,-118.0818
90660,2,20,33.9886,-118.0883
90670,1,10,33.9464,-118.0838
90680,2,125,33.7991,-117.9956
90703,5,140,33.8669,-118.0686
90704,3,625,33.332,-118.3437
90706,2,75,33.8867,-118.1265
90710,2,45,33.797,-118.2991
90712,3,165,33.8512,-118.1457
90713,6,800,33.8473,-118.1115
90717,1,5,33.7938,-118.3172
90720,3,60,33.7956,-118.0648
90731,12,365,33.7339,-118.2914
90732,3,150,33.742,-118.3121
90740,9,395,33.7602,-118.0808
90744,2,30,33.7855,-118.2645
90745,1,10,33.823,-118.2684
90746,1,25,33.8584,-118.2554
90755,3,250,33.8029,-118.1677
90802,17,1230,33.7706,-118.182
90803,28,1922,33.7619,-118.1341
90804,14,515,33.7857,-118.1357
90805,6,60,33.8635,-118.1801
90806,2,20,33.8045,-118.1876
90807,22,1415,33.8315,-118.1811
90808,8,360,33.8241,-118.1103
90813,4,50,33.782,-118.1835
90814,7,280,33.7716,-118.148
90815,4,185,33.7939,-118.1192
90853,1,50,33.7866,-118.2987
90875,1,50,,
90926,1,100,,
91001,28,1425,34.1912,-118.1392
91006,2,210,34.1324,-118.0264
91007,4,305,34.1243,-118.0515
91011,7,675,34.2217,-118.2051
91012,2,150,33.7866,-118.2987
91016,15,600,34.144,-118.0014
91020,4,70,34.2114,-118.2305
91024,3,225,34.1651,-118.0519
91030,29,1158,34.1109,-118.1547
91040,15,505,34.2618,-118.3371
91042,9,278,34.2544,-118.2849
91101,18,630,34.1468,-118.1391
91103,10,1270,34.1669,-118.1551
91104,24,1600,34.1678,-118.1261
91105,11,845,34.1355,-118.1636
91106,26,1482,34.1435,-118.1266
91107,17,2905,34.150999999999996,-118.0889
91108,7,2400,34.1207,-118.1117
91109,3,230,33.7866,-118.2987
91115,2,50,33.7866,-118.2987
91201,7,250,34.1716,-118.2899
91202,4,250,34.1652,-118.2656
91203,4,80,34.1517,-118.2636
91204,2,35,34.1379,-118.2599
91205,8,170,34.1378,-118.2424
91206,13,955,34.1556,-118.2322
91207,6,294,34.1649,-118.2451
91208,9,550,34.1921,-118.235
91210,1,50,33.7866,-118.2987
91214,14,710,34.2316,-118.2457
91301,6,1285,34.1227,-118.7573
91302,13,440,34.1419,-118.6641
91303,4,65,34.1993,-118.5983
91304,9,305,34.2197,-118.6111
91306,6,130,34.2092,-118.5749
91307,13,1650,34.1963,-118.6389
91311,9,385,34.2583,-118.5914
91316,22,1345,34.1655,-118.5175
91320,19,898,34.1774,-118.9358
91321,6,425,34.3795,-118.523
91324,7,560,34.2367,-118.5466
91325,8,195,34.2353,-118.5188
91326,3,150,34.2805,-118.5576
91331,5,105,34.2556,-118.4208
91335,9,450,34.2007,-118.5391
91342,2,110,34.3054,-118.4322
91343,5,190,34.2366,-118.4758
91344,11,725,34.2771,-118.4992
91345,1,50,34.2619,-118.4587
91350,1,250,34.4336,-118.5007
91351,1,50,34.4262,-118.449
91352,3,80,34.2209,-118.3699
91354,14,660,34.4466,-118.5374
91355,9,1480,34.3985,-118.5535
91356,8,554,34.1671,-118.5414
91357,1,250,33.7866,-118.2987
91359,1,10,34.0324,-119.1343
91360,13,765,34.2092,-118.8739
91361,7,715,34.1472,-118.8383
91362,20,1165,34.1948,-118.8232
91364,17,1140,34.1557,-118.6
91367,14,670,34.1767,-118.6159
91377,4,95,34.185,-118.7669
91380,1,25,33.7866,-118.2987
91381,2,200,34.3775,-118.6131
91384,1,10,34.4827,-118.6254
91387,6,200,34.4132,-118.426
91390,2,125,34.4684,-118.5261
91392,1,5,33.7866,-118.2987
91401,11,580,34.1802,-118.4324
91402,3,95,34.2262,-118.447
91403,18,3380,34.1514,-118.4603
91405,1,25,34.2001,-118.4456
91406,6,230,34.2006,-118.4868
91411,8,520,34.1781,-118.4574
91413,3,80,33.7866,-118.2987
91416,4,252,33.7866,-118.2987
91423,27,1331,34.1526,-118.4322
91436,13,1685,34.150999999999996,-118.4882
91501,11,220,34.1862,-118.3009
91502,5,425,34.1745,-118.3059
91504,8,505,34.2001,-118.3264
91505,15,635,34.169000000000004,-118.3442
91506,3,85,34.1717,-118.3231
91601,18,547,34.1687,-118.3713
91602,26,1750,34.150999999999996,-118.3663
91603,1,10,33.7866,-118.2987
91604,18,525,34.143,-118.3913
91605,9,390,34.2057,-118.4001
91606,15,1002,34.1872,-118.3865
91607,13,1260,34.1672,-118.3989
91610,1,20,33.7866,-118.2987
91654,1,100,,
91701,1,10,34.1376,-117.5999
91706,1,100,34.0964,-117.9682
91709,5,165,33.9797,-117.7308
91710,7,485,34.0125,-117.6844
91711,26,978,34.1092,-117.7183
91722,2,35,34.0972,-117.9065
91723,1,100,34.086,-117.8843
91724,3,65,34.0938,-117.85600000000001
91730,13,730,34.107,-117.5941
91733,1,100,34.0557,-118.0444
91737,5,215,34.1467,-117.5803
91739,7,310,34.1705,-117.5182
91740,3,70,34.1287,-117.8552
91741,6,625,34.1537,-117.8437
91745,3,535,33.9977,-117.9652
91748,1,100,33.9818,-117.8969
91750,6,1170,34.1159,-117.7708
91752,2,110,33.9938,-117.5236
91754,5,495,34.0534,-118.1271
91755,3,65,34.048,-118.115
91761,3,100,34.0316,-117.6187
91762,5,65,34.0584,-117.6665
91763,2,55,34.0733,-117.6987
91764,2,125,34.0763,-117.6254
91765,5,85,34.0066,-117.8098
91766,1,10,34.0418,-117.7569
91767,1,50,34.0812,-117.7362
91768,3,100,34.0662,-117.7763
91770,2,110,34.0658,-118.0853
91773,4,75,34.1023,-117.8169
91775,2,80,34.1155,-118.0857
91776,3,73,34.089,-118.0955
91780,2,35,34.1016,-118.0537
91784,7,375,34.141,-117.6581
91786,3,1125,34.1144,-117.6583
91789,22,12340,34.0183,-117.8546
91790,1,100,34.0673,-117.9366
91791,2,150,34.0653,-117.8978
91795,1,50,33.7866,-118.2987
91801,7,283,34.0914,-118.1293
91803,6,235,34.0745,-118.1434
91902,3,110,32.6671,-117.0221
91910,8,120,32.6371,-117.0676
91911,3,135,32.6084,-117.0565
91912,1,10,33.0169,-116.846
91913,4,215,32.6513,-116.9852
91915,2,15,32.6315,-116.9408
91916,1,10,32.873000000000005,-116.6027
91935,2,350,32.7163,-116.8323
91941,16,405,32.7604,-117.0115
91942,9,615,32.7835,-117.0189
91977,4,175,32.724000000000004,-116.9976
91978,1,25,32.7329,-116.9596
92003,4,120,33.294000000000004,-117.1897
92007,9,495,33.023,-117.2745
92008,8,245,33.1602,-117.325
92009,17,1410,33.0954,-117.2619
92010,8,295,33.1639,-117.3009
92011,10,1700,33.1072,-117.2943
92013,1,25,33.0169,-116.846
92014,18,1825,32.9665,-117.249
92018,1,100,33.0169,-116.846
92019,2,300,32.7777,-116.9191
92020,10,435,32.7928,-116.9665
92021,4,1045,32.8178,-116.9223
92023,1,100,33.036,-117.292
92024,52,3906,33.0535,-117.2689
92025,10,380,33.1101,-117.07
92026,4,110,33.1605,-117.0978
92027,11,370,33.1388,-117.052
92028,7,300,33.369,-117.229
92029,8,350,33.0895,-117.1128
92036,2,210,33.0534,-116.5658
92037,24,1800,32.8455,-117.2521
92040,3,160,32.8562,-116.9201
92049,1,10,33.0169,-116.846
92054,7,253,33.2072,-117.3573
92056,22,666,33.1968,-117.2831
92057,4,160,33.2407,-117.3025
92058,3,170,33.2696,-117.3423
92060,1,25,33.0169,-116.846
92064,21,1550,32.9756,-117.0402
92065,4,160,33.0293,-116.8535
92067,7,775,33.005,-117.2157
92069,12,870,33.1444,-117.1697
92071,8,175,32.8486,-116.9862
92074,2,60,33.0169,-116.846
92075,10,415,32.9937,-117.2598
92078,13,2030,33.1193,-117.185
92081,9,319,33.1644,-117.2403
92082,5,425,33.249,-117.0122
92084,9,531,33.2131,-117.2243
92092,1,30,33.0169,-116.846
92101,40,4256,32.7185,-117.1593
92102,6,335,32.7139,-117.1219
92103,48,3725,32.7466,-117.1636
92104,37,2600,32.7454,-117.1272
92105,10,215,32.7423,-117.0947
92106,8,390,32.7272,-117.2268
92107,14,756,32.7425,-117.2433
92108,9,184,32.7783,-117.1335
92109,17,1090,32.7969,-117.2405
92110,17,949,32.7635,-117.2028
92111,14,870,32.7972,-117.1708
92112,2,70,33.0169,-116.846
92114,3,85,32.7059,-117.0524
92115,15,1845,32.7607,-117.0721
92116,37,2103,32.7624,-117.1242
92117,20,1235,32.8239,-117.1965
92118,3,145,32.6807,-117.1698
92119,8,565,32.8036,-117.0261
92120,15,1005,32.7958,-117.0707
92121,5,330,32.8919,-117.2035
92122,24,1690,32.8577,-117.2115
92124,7,645,32.8201,-117.0986
92126,38,1765,32.9161,-117.1402
92127,28,2590,33.0279,-117.0856
92128,22,765,33.0067,-117.069
92129,19,1295,32.9652,-117.1213
92130,19,2950,32.9555,-117.2252
92131,12,645,32.9123,-117.0898
92139,1,10,32.6806,-117.0474
92154,2,125,32.5753,-117.0707
92166,1,25,33.0169,-116.846
92169,2,20,33.0169,-116.846
92171,3,150,33.0169,-116.846
92173,9,325,32.5626,-117.04299999999999
92196,2,350,33.0169,-116.846
92201,3,33,33.7287,-116.0357
92203,5,210,33.7532,-116.2676
92211,4,135,33.7644,-116.3398
92220,4,135,33.9282,-116.8899
92223,6,280,33.9504,-116.9701
92225,3,165,33.7464,-114.6681
92234,12,275,33.8098,-116.4665
92240,1,10,33.9531,-116.5219
92247,1,5,33.6736,-116.2951
92249,1,10,32.7218,-115.4383
92252,5,180,34.1502,-116.3038
92253,3,225,33.6685,-116.3081
92256,1,50,34.0606,-116.5656
92260,6,585,33.6806,-116.4027
92262,10,540,33.8414,-116.5347
92263,1,25,33.7611,-116.5359
92264,9,2305,33.8018,-116.51700000000001
92270,7,400,33.7643,-116.4225
92275,1,20,33.3092,-115.9578
92281,1,10,33.038000000000004,-115.5914
92284,2,60,34.1559,-116.4313
92285,1,10,34.3103,-116.5241
92301,1,10,34.5841,-117.4242
92306,1,10,,
92307,2,20,34.5291,-117.2132
92308,1,25,34.4698,-117.1927
92312,1,25,34.2016,-116.9062
92313,1,30,34.031,-117.3129
92314,1,25,34.260999999999996,-116.8131
92315,2,60,34.235,-116.9053
92316,1,25,34.0662,-117.3993
92324,2,60,34.0315,-117.2874
92333,2,75,34.2583,-116.9515
92336,1,25,34.1173,-117.4378
92339,1,10,34.0937,-116.9362
92345,3,48,34.4222,-117.3025
92346,4,75,34.1565,-117.1403
92352,1,10,34.2606,-117.2016
92354,1,25,34.0528,-117.2513
92359,1,100,34.0774,-117.1126
92363,2,35,34.7824,-114.5871
92371,2,80,34.4449,-117.5196
92373,5,410,34.0397,-117.1804
92374,3,135,34.065,-117.1672
92382,2,50,34.2102,-117.1109
92392,4,30,34.4802,-117.4082
92399,5,190,34.0282,-117.0489
92404,3,30,34.1426,-117.2606
92405,1,10,34.1446,-117.3013
92407,5,265,34.2166,-117.3908
92408,3,125,34.0831,-117.2711
92501,2,20,33.9924,-117.3694
92503,1,50,33.9208,-117.4589
92505,1,10,33.9228,-117.4867
92506,5,185,33.9455,-117.3757
92507,7,70,33.9761,-117.3389
92508,1,10,33.8897,-117.3043
92509,1,10,34.0033,-117.445
92511,1,25,,
92517,2,35,33.7529,-116.0556
92530,1,50,33.6598,-117.3485
92536,1,25,33.4473,-116.7997
92539,1,10,33.5688,-116.7136
92543,1,10,33.7416,-116.973
92544,3,65,33.739000000000004,-116.9243
92545,7,610,33.7399,-117.0151
92549,6,550,33.7304,-116.7107
92553,2,60,33.9157,-117.2351
92555,2,20,33.9377,-117.1851
92557,1,100,33.9553,-117.2457
92562,6,145,33.5631,-117.2738
92563,9,500,33.569,-117.1783
92570,2,30,33.7852,-117.3166
92571,1,200,33.811,-117.21799999999999
92581,1,10,33.7529,-116.0556
92583,1,10,33.7967,-116.9324
92584,1,25,33.6647,-117.1743
92585,1,10,33.7467,-117.1721
92586,3,65,33.7044,-117.1969
92587,1,20,33.6951,-117.2529
92591,6,360,33.5217,-117.1286
92592,6,280,33.4983,-117.0958
92593,1,16,33.7529,-116.0556
92595,1,25,33.6021,-117.264
92596,1,50,33.6243,-117.0885
92602,5,525,33.7419,-117.7467
92603,13,2385,33.6245,-117.794
92604,3,110,33.6899,-117.7868
92605,2,45,33.7151,-118.0077
92606,3,450,33.6951,-117.8224
92607,1,10,33.5269,-117.7117
92610,3,110,33.6748,-117.6649
92612,10,1305,33.6607,-117.8264
92614,2,2600,33.6829,-117.8298
92616,1,100,33.6519,-117.8361
92617,26,1911,33.6425,-117.8417
92618,9,655,33.7074,-117.7054
92619,2,125,33.6706,-117.7645
92620,20,2065,33.7009,-117.7564
92624,4,150,33.46,-117.6632
92625,5,1235,33.6021,-117.8743
92626,8,375,33.6801,-117.9085
92627,13,645,33.6483,-117.9155
92628,1,10,33.6401,-117.9159
92629,7,165,33.4743,-117.6964
92630,9,721,33.6437,-117.6868
92637,4,135,33.615,-117.7114
92646,16,1395,33.6654,-117.9686
92647,12,370,33.721,-118.0033
92648,3,175,33.6773,-118.0051
92649,4,260,33.718,-118.0505
92651,14,1610,33.5429,-117.7813
92653,9,640,33.5916,-117.6985
92654,1,10,33.6042,-117.7154
92656,10,385,33.5701,-117.7086
92657,3,150,33.5943,-117.8334
92659,3,70,33.6222,-117.9235
92660,10,881,33.6295,-117.8684
92661,1,25,33.6045,-117.9021
92662,5,260,33.6062,-117.8931
92663,9,545,33.621,-117.9321
92672,8,305,33.4361,-117.6231
92675,2,75,33.5085,-117.6565
92677,12,482,33.5145,-117.7084
92679,6,305,33.6415,-117.5894
92683,6,1200,33.7524,-117.9939
92688,9,225,33.6512,-117.5938
92691,16,790,33.6128,-117.6622
92692,9,780,33.6144,-117.6433
92694,3,262,33.5472,-117.6238
92701,1,100,33.7523,-117.8541
92703,2,55,33.7489,-117.9072
92704,5,155,33.7249,-117.90899999999999
92705,10,635,33.754,-117.7919
92706,4,125,33.7691,-117.8855
92707,3,70,33.7086,-117.8701
92708,13,732,33.7102,-117.9503
92780,9,355,33.7364,-117.8229
92781,1,10,33.7369,-117.8181
92782,5,260,33.7346,-117.7869
92801,3,70,33.8428,-117.9546
92802,3,140,33.8085,-117.9228
92804,5,235,33.8186,-117.9729
92805,4,185,33.8359,-117.9086
92806,4,95,33.8356,-117.8681
92807,7,671,33.8544,-117.7858
92821,1,100,33.9291,-117.8845
92823,1,50,33.923,-117.79799999999999
92831,4,135,33.8873,-117.8946
92832,6,435,33.868,-117.9265
92833,3,160,33.8766,-117.9551
92835,1,100,33.8994,-117.9063
92840,1,20,33.7869,-117.9273
92841,5,271,33.7817,-117.9766
92844,3,55,33.7661,-117.9738
92845,2,125,33.7787,-118.0267
92860,1,250,33.9247,-117.5517
92861,2,110,33.8205,-117.8104
92863,1,1,33.8153,-117.8273
92865,2,101,33.8263,-117.8511
92866,5,115,33.7877,-117.8423
92867,5,375,33.811,-117.8493
92868,3,225,33.7875,-117.8776
92869,7,760,33.7868,-117.7934
92870,11,260,33.8744,-117.8543
92879,5,275,33.8797,-117.5354
92880,1,20,33.9208,-117.6096
92882,3,70,33.8419,-117.6043
92883,2,35,33.7541,-117.47399999999999
92885,1,10,33.8911,-117.8222
92886,6,230,33.9058,-117.7865
92887,7,380,33.8841,-117.7304
93001,16,495,34.3308,-119.3584
93003,12,442,34.2846,-119.2222
93004,10,300,34.2788,-119.1651
93010,11,190,34.2313,-119.0464
93012,13,446,34.2218,-118.9866
93013,2,110,34.4036,-119.5183
93015,4,236,34.3934,-118.8643
93021,8,230,34.2784,-118.8771
93022,2,60,34.402,-119.2982
93023,11,755,34.4451,-119.2565
93024,6,550,34.0324,-119.1343
93030,2,35,34.2141,-119.175
93033,2,110,34.1685,-119.1717
93035,4,90,34.1822,-119.21600000000001
93036,2,150,34.2351,-119.182
93041,4,307,34.1626,-119.1973
93060,1,10,34.3547,-119.0713
93063,6,345,34.3046,-118.6844
93065,19,1550,34.2656,-118.7653
93067,1,10,34.422,-119.5926
93101,36,1266,34.4197,-119.7078
93103,11,490,34.4291,-119.6833
93105,34,3095,34.4369,-119.7285
93108,15,1380,34.4378,-119.6159
93109,15,1083,34.4038,-119.7194
93110,8,475,34.4418,-119.7647
93111,16,1054,34.4453,-119.8025
93116,1,3,34.2628,-119.8486
93117,32,1421,34.4296,-119.8612
93140,1,50,34.2628,-119.8486
93150,1,50,34.2628,-119.8486
93160,1,25,34.2628,-119.8486
93221,1,50,36.3041,-119.1293
93225,2,45,34.8265,-119.0355
93230,2,20,36.3314,-119.6491
93238,1,100,35.755,-118.4047
93252,5,80,35.0384,-119.4077
93257,1,10,36.0686,-119.0315
93258,1,25,36.0331,-119.0073
93267,1,25,36.1472,-119.0792
93268,1,100,35.1482,-119.4557
93271,1,100,36.4377,-118.8875
93274,3,260,36.2022,-119.338
93277,4,320,36.3114,-119.3065
93291,3,30,36.3551,-119.301
93292,1,25,36.1946,-119.2283
93301,1,10,35.3866,-119.0171
93304,1,10,35.3396,-119.0218
93305,1,25,35.3855,-118.986
93306,7,355,35.3867,-118.9391
93308,8,260,35.4244,-119.0433
93309,4,170,35.3384,-119.0627
93311,5,565,35.3039,-119.1056
93312,3,25,35.3935,-119.1205
93313,1,25,35.2974,-119.0509
93401,34,2950,35.2635,-120.6509
93402,14,684,35.3172,-120.8333
93403,2,60,35.3471,-120.4553
93405,23,2058,35.2901,-120.6817
93406,5,320,35.3471,-120.4553
93412,1,25,35.3471,-120.4553
93420,11,770,35.1661,-120.4651
93422,9,385,35.4754,-120.6638
93427,1,50,34.6209,-120.1922
93428,4,47,35.5566,-121.084
93432,1,25,35.4779,-120.4361
93433,2,110,35.121,-120.6173
93435,1,100,35.4919,-120.9763
93441,1,250,34.693000000000005,-120.0685
93442,1,10,35.3795,-120.8447
93444,1,25,35.0298,-120.4894
93445,1,100,35.1019,-120.60799999999999
93446,13,400,35.6406,-120.7003
93448,2,1010,35.3471,-120.4553
93449,2,225,35.1578,-120.6522
93451,1,50,35.9004,-120.5929
93453,7,775,35.3584,-120.2596
93455,2,35,34.8286,-120.4268
93458,3,150,34.9535,-120.4957
93460,1,10,34.624,-120.0713
93463,1,15,34.6488,-120.1701
93465,4,275,35.5551,-120.7107
93510,1,15,34.4835,-118.1959
93520,1,5,,
93529,1,50,37.7773,-119.0825
93532,1,25,34.6847,-118.5442
93534,3,130,34.6909,-118.1491
93535,1,100,34.7131,-117.8783
93536,3,45,34.7471,-118.3687
93546,3,45,37.6094,-118.8656
93550,1,50,34.4133,-118.0917
93551,4,245,34.6017,-118.23100000000001
93552,1,20,34.5715,-118.0231
93555,3,1060,35.5405,-117.794
93561,10,1145,35.043,-118.5022
93602,1,50,37.0726,-119.4572
93611,9,560,36.8253,-119.6802
93612,1,200,36.8149,-119.7106
93614,1,10,37.2214,-119.7455
93619,4,136,36.8432,-119.6518
93630,1,10,36.7306,-120.0724
93635,1,15,37.0627,-120.8544
93639,1,25,37.1606,-119.945
93644,1,10,37.3476,-119.6449
93648,1,10,36.6103,-119.5375
93657,3,180,36.7243,-119.5478
93667,1,10,36.9943,-119.3914
93675,2,100,36.7071,-119.1814
93704,4,270,36.7991,-119.8016
93710,1,10,36.8236,-119.762
93711,13,490,36.8303,-119.8319
93720,4,170,36.8579,-119.7655
93722,1,100,36.7918,-119.8801
93723,1,10,36.7863,-119.9532
93726,3,125,36.7949,-119.7604
93727,3,350,36.7528,-119.7061
93728,5,170,36.7581,-119.8113
93729,1,10,36.7464,-119.6397
93730,5,65,36.8878,-119.7589
93901,3,125,36.6677,-121.6596
93906,7,315,36.7103,-121.6438
93907,4,160,36.7563,-121.6703
93908,2,125,36.6011,-121.6729
93920,2,150,36.2458,-121.7009
93921,4,500,36.5497,-121.9225
93923,10,500,36.5457,-121.8949
93924,7,280,36.4787,-121.7244
93926,1,10,36.49,-121.4103
93933,2,55,36.6849,-121.7934
93940,15,640,36.5802,-121.8443
93942,1,25,36.3543,-121.1329
93944,1,50,36.6062,-121.9089
93950,17,1395,36.6167,-121.92200000000001
93953,1,25,36.5907,-121.94200000000001
93955,9,391,36.6217,-121.7935
94002,30,2505,37.5174,-122.2927
94005,8,835,37.6811,-122.4001
94010,41,6375,37.5671,-122.3676
94011,2,50,37.3811,-122.3348
94013,1,20,37.6987,-122.4623
94014,6,775,37.6875,-122.4388
94015,20,1026,37.6787,-122.478
94018,7,370,37.5101,-122.4734
94019,28,1925,37.4791,-122.4459
94020,2,130,37.2726,-122.2495
94021,2,600,37.2708,-122.2807
94022,47,14318,37.3814,-122.1258
94024,45,6410,37.3547,-122.0862
94025,125,23956,37.4396,-122.1864
94026,1,50,37.3811,-122.3348
94027,12,12609,37.4563,-122.2002
94028,22,14680,37.3702,-122.2182
94030,11,1105,37.6004,-122.402
94037,4,65,37.5428,-122.5052
94038,3,70,37.531,-122.5068
94039,4,225,37.1894,-121.7053
94040,107,13407,37.3855,-122.088
94041,99,36119,37.3893,-122.0783
94042,1,100,37.1894,-121.7053
94043,125,24312,37.4056,-122.0775
94044,31,2360,37.6196,-122.4816
94060,2,251,37.2065,-122.3649
94061,53,14500,37.4647,-122.2304
94062,59,60343,37.4245,-122.296
94063,27,7273,37.4815,-122.2091
94064,5,135,37.3811,-122.3348
94065,6,250,37.5331,-122.2486
94066,16,907,37.6247,-122.429
94070,44,3165,37.4969,-122.2674
94080,9,335,37.6574,-122.4235
94085,24,5532,37.3886,-122.0177
94086,69,4675,37.3764,-122.0238
94087,74,7090,37.3502,-122.0349
94088,2,110,37.1894,-121.7053
94089,22,3160,37.3983,-122.0006
94102,84,10103,37.7813,-122.4167
94103,196,24292,37.7725,-122.4147
94104,17,6620,37.7915,-122.4018
94105,40,4305,37.7864,-122.3892
94106,1,50,37.7848,-122.7278
94107,163,71658,37.7621,-122.3971
94108,29,4445,37.7929,-122.4079
94109,156,24804,37.7917,-122.4186
94110,427,50908,37.7509,-122.4153
94111,8,25245,37.7974,-122.4001
94112,48,3825,37.7195,-122.4411
94114,271,55296,37.7587,-122.43299999999999
94115,102,56376,37.7856,-122.4358
94116,39,5105,37.7441,-122.4863
94117,334,35739,37.7712,-122.4413
94118,86,27975,37.7812,-122.4614
94119,3,135,37.7848,-122.7278
94120,3,175,37.7848,-122.7278
94121,45,5125,37.7786,-122.4892
94122,101,9495,37.7593,-122.4836
94123,44,8710,37.7999,-122.4342
94124,7,345,37.7309,-122.3886
94126,4,150225,37.7848,-122.7278
94127,52,5379,37.7354,-122.4571
94128,1,100,37.6216,-122.3929
94129,6,150695,37.8005,-122.465
94130,6,270,37.8231,-122.3693
94131,136,39993,37.745,-122.4383
94132,10,270,37.7211,-122.4754
94133,32,2908,37.8002,-122.4091
